Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
ARTCR,32200,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Evening,,ARTCR 32200
ARTCR,32600,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Morning,,ARTCR 32600
ARTCR,32600,3,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Afternoon,,ARTCR 32600
ARTCR,33600,3,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Morning,,ARTCR 33600
ARTCR,33600,2,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Afternoon,,ARTCR 33600
ARTCR,35200,2,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Afternoon,,ARTCR 35200
ARTCR,35200,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Evening,,ARTCR 35200
ARTCR,35700,2,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Morning,,ARTCR 35700
ARTCR,36019,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,2,,,Evening,,ARTCR 36019
ARTCR,36029,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,1,,,Evening,,ARTCR 36029
ARTCR,37200,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Afternoon,,ARTCR 37200
ARTCR,37200,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Evening,,ARTCR 37200
ARTCR,38200,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Evening,,ARTCR 38200
ARTCR,39000,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Afternoon,,ARTCR 39000
ARTCR,39000,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Evening,,ARTCR 39000
ARTCR,40400,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,1,,,Evening,,ARTCR 40400
ARTCR,45900,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,2,,,Morning,,ARTCR 45900
ARTCR,46000,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,1,,,Evening,,ARTCR 46000
ARTCR,75114,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Evening,,ARTCR 75114
ARTCR,75119,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Afternoon,,ARTCR 75119
ARTCR,75128,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Morning,,ARTCR 75128
ARTCR,75149,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Morning,,ARTCR 75149
ARTCR,75165,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",3,1,,,Evening,,ARTCR 75165
ARTCR,75181,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,2,,,Afternoon,,ARTCR 75181
ARTCR,75182,1,"North Bldg 11072,North Bldg 11003,North Bldg 11034A,North Bldg 11083,North Bldg 11005,North Bldg 1600","Wood Brian W,Burnes Aisha Khaiilah,Jaudon Valerie,Sanchez Juan,Carreiro Joel,Leist Reiner",4,1,,,Evening,,ARTCR 75182
ARTH,11100,8,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",2,2,,,Morning,,ARTH 11100
ARTH,11100,5,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",2,1,,,Afternoon,,ARTH 11100
ARTH,11100,5,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",2,2,,,Evening,,ARTH 11100
ARTH,21500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 21500
ARTH,22500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Evening,,ARTH 22500
ARTH,24000,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Morning,,ARTH 24000
ARTH,24500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 24500
ARTH,24900,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 24900
ARTH,25100,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Evening,,ARTH 25100
ARTH,25500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 25500
ARTH,26000,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Evening,,ARTH 26000
ARTH,30000,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Morning,,ARTH 30000
ARTH,30000,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Afternoon,,ARTH 30000
ARTH,35120,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 35120
ARTH,60200,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 60200
ARTH,60200,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 60200
ARTH,62100,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Afternoon,,ARTH 62100
ARTH,63700,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 63700
ARTH,73400,3,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 73400
ARTH,73400,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 73400
ARTH,73500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Morning,,ARTH 73500
ARTH,73500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 73500
ARTH,73500,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Evening,,ARTH 73500
ARTH,73600,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 73600
ARTH,73600,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Afternoon,,ARTH 73600
ARTH,73600,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Evening,,ARTH 73600
ARTH,76105,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Evening,,ARTH 76105
ARTH,76200,2,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Afternoon,,ARTH 76200
ARTH,78008,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 78008
ARTH,7802W,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 7802W
ARTH,7803F,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 7803F
ARTH,7804P,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Morning,,ARTH 7804P
ARTH,7804S,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Morning,,ARTH 7804S
ARTH,78088,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Afternoon,,ARTH 78088
ARTH,78099,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,2,,,Evening,,ARTH 78099
ARTH,80000,1,"North Bldg 1503,North Bldg 1527,North Bldg 1502,West Bldg W615,West Bldg W714,North Bldg 1501,North Bldg 1602","Kent Lori Anne,Pelizzari Maria A.,Golan Romy,Zanardi Tara Joy Mona,Jaskey Jennifer Marie,Dey Hendrik William,Montgomery Harper L,Avcioglu Nebahat,Loh Maria Hsiuya,Jaudon Valerie,Braun Emily F.,De Duve Thierry,Pissarro Joachim",3,1,,,Afternoon,,ARTH 80000
ARTLA,20100,5,"North Bldg 1603,North Bldg 11072,North Bldg 1604,North Bldg 1600,North Bldg 11106",Beattie Andrew L,4,1,,,Morning,,ARTLA 20100
ARTLA,20100,5,"North Bldg 1603,North Bldg 11072,North Bldg 1604,North Bldg 1600,North Bldg 11106",Beattie Andrew L,4,2,,,Afternoon,,ARTLA 20100
ARTLA,20200,2,"North Bldg 1603,North Bldg 11072,North Bldg 1604,North Bldg 1600,North Bldg 11106",Beattie Andrew L,4,1,,,Morning,,ARTLA 20200
ARTLA,40600,1,"North Bldg 1603,North Bldg 11072,North Bldg 1604,North Bldg 1600,North Bldg 11106",Beattie Andrew L,3,1,,,Afternoon,,ARTLA 40600
ASIAN,33012,1,"West Bldg W409,North Bldg C102,North Bldg C100","Park Alison Roh,Magpantay Glenn",2,2,,,Evening,,ASIAN 33012
ASIAN,34001,1,"West Bldg W409,North Bldg C102,North Bldg C100","Park Alison Roh,Magpantay Glenn",2,2,,,Afternoon,,ASIAN 34001
ASIAN,39002,1,"West Bldg W409,North Bldg C102,North Bldg C100","Park Alison Roh,Magpantay Glenn",2,1,,,Morning,,ASIAN 39002
ASTRO,10000,1,"North Bldg C115,North Bldg 118,West Bldg W511","Cruz Kelle Lin,Cohen Leon,Kiman Rocio Ayelen,Suarez Jose Gabriel,Paskoff Christopher A",2,1,,,Morning,,ASTRO 10000
ASTRO,10000,1,"North Bldg C115,North Bldg 118,West Bldg W511","Cruz Kelle Lin,Cohen Leon,Kiman Rocio Ayelen,Suarez Jose Gabriel,Paskoff Christopher A",2,1,,,Afternoon,,ASTRO 10000
ASTRO,10200,2,"North Bldg C115,North Bldg 118,West Bldg W511","Cruz Kelle Lin,Cohen Leon,Kiman Rocio Ayelen,Suarez Jose Gabriel,Paskoff Christopher A",3,2,,,Morning,,ASTRO 10200
ASTRO,10200,2,"North Bldg C115,North Bldg 118,West Bldg W511","Cruz Kelle Lin,Cohen Leon,Kiman Rocio Ayelen,Suarez Jose Gabriel,Paskoff Christopher A",3,1,,,Afternoon,,ASTRO 10200
ASTRO,10200,1,"North Bldg C115,North Bldg 118,West Bldg W511","Cruz Kelle Lin,Cohen Leon,Kiman Rocio Ayelen,Suarez Jose Gabriel,Paskoff Christopher A",3,1,,,Evening,,ASTRO 10200
BIOL,21000,1,"North Bldg 938,North Bldg 926C","Eisenstadt Eric,Raps Shirley",6,2,,,Evening,,BIOL 21000
BIOL,79201,1,"North Bldg 938,North Bldg 926C","Eisenstadt Eric,Raps Shirley",1,1,,,Evening,,BIOL 79201
CHIN,10100,2,"West Bldg W1337,ThomHunter 502,West Bldg W509A,North Bldg C100,West Bldg W207","Hao Bo,Chen Hongrong,Hu Qiulei,Cartelli Mary Anne,Dai Fang",2,1,,,Afternoon,,CHIN 10100
CHIN,30300,2,"West Bldg W1337,ThomHunter 502,West Bldg W509A,North Bldg C100,West Bldg W207","Hao Bo,Chen Hongrong,Hu Qiulei,Cartelli Mary Anne,Dai Fang",2,1,,,Afternoon,,CHIN 30300
CHIN,35700,1,"West Bldg W1337,ThomHunter 502,West Bldg W509A,North Bldg C100,West Bldg W207","Hao Bo,Chen Hongrong,Hu Qiulei,Cartelli Mary Anne,Dai Fang",2,2,,,Afternoon,,CHIN 35700
CHIN,40153,1,"West Bldg W1337,ThomHunter 502,West Bldg W509A,North Bldg C100,West Bldg W207","Hao Bo,Chen Hongrong,Hu Qiulei,Cartelli Mary Anne,Dai Fang",2,2,,,Evening,,CHIN 40153
CHIN,70100,1,"West Bldg W1337,ThomHunter 502,West Bldg W509A,North Bldg C100,West Bldg W207","Hao Bo,Chen Hongrong,Hu Qiulei,Cartelli Mary Anne,Dai Fang",3,1,,,Afternoon,,CHIN 70100
