course,sections,rooms,instructors,time,credits
ENGL 25200,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 31400,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Afternoon,2
ENGL 31985,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,3
ENGL 32354,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 33200,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 33376,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Evening,2
ENGL 34100,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 36350,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 36400,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Evening,2
ENGL 49417,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Evening,2
ENGL 71553,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Evening,2
ENGL 77050,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Afternoon,2
ENGL 77900,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
ENGL 79001,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Afternoon,2
ENGL 79201,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Afternoon,2
ENGL 79501,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Evening,2
ENGL 79601,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",Morning,2
FILM 10100,7,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Morning,2
FILM 10100,6,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Afternoon,2
FILM 10100,4,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Evening,2
FILM 20100,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Evening,4
FILM 21100,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Morning,4
FILM 31500,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Evening,4
FILM 32200,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Afternoon,4
FILM 32400,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Evening,4
FILM 32700,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Morning,4
FILM 33300,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Evening,4
FILM 39751,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Morning,4
FILM 39792,1,"North Bldg 506,North Bldg 507,West Bldg W615,North Bldg 502,West Bldg W117,North Bldg 504","Hurbis-Cherrier Michael,Margulies Ivone,Frank Aparna,Model Katherine Talbot,Mcelhaney Joseph,Fermaglich Mollie,Zuker Joel S,Ismaeil Israa A.",Morning,4
FILMP 25100,2,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Evening,4
FILMP 35200,1,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Morning,4
FILMP 35200,1,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Evening,4
FILMP 37100,1,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Evening,4
FILMP 39989,1,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Morning,4
FILMP 45100,1,"North Bldg 543,North Bldg 503A,North Bldg 436,North Bldg 506","Kaplan Helen J,Mercado Gustavo,Serry Ramin Cyrus",Afternoon,3
FILPL 27600,1,"North Bldg 502,North Bldg 507","Kaplan Helen J,Hurbis-Cherrier Michael",Morning,4
FILPL 27600,1,"North Bldg 502,North Bldg 507","Kaplan Helen J,Hurbis-Cherrier Michael",Afternoon,4
FILPL 37700,1,"North Bldg 502,North Bldg 507","Kaplan Helen J,Hurbis-Cherrier Michael",Morning,4
FREN 10100,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Morning,2
FREN 10100,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Afternoon,2
FREN 22000,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Morning,2
FREN 34200,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Evening,2
FREN 36502,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Afternoon,2
FREN 49100,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Morning,3
FREN 70100,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Evening,3
FREN 79502,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Evening,2
FREN 79900,1,"West Bldg W1324,West Bldg W1344,West Bldg W412","Diiorio Anselmo P.,Barsoum Marlene",Evening,3
GEOG 10100,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Morning,2
GEOG 10100,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Afternoon,2
GEOG 24200,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,3
GEOG 25100,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,2
GEOG 27000,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Afternoon,2
GEOG 37000,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,2
GEOG 38324,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,2
GEOG 48000,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Morning,3
GEOG 48000,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Afternoon,3
GEOG 48000,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,3
GEOG 48100,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Afternoon,3
GEOG 48100,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,3
GEOG 49000,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Morning,3
GEOG 49000,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Afternoon,3
GEOG 49000,2,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,3
GEOG 70100,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Morning,2
GEOG 70200,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Evening,2
GEOG 71200,1,"West Bldg W415,North Bldg C002,West Bldg W503,North Bldg 1022,North Bldg 1004","Miyares Ines M,Ibrahim Mohamed B,Chatterjee Bipasha,Campos Ramiro,Grande Anthony,Gong Hongmian",Morning,2
GSR 79006,1,West Bldg W1631,Daniels Jessie,Morning,2
HIST 15100,1,"West Bldg W509,West Bldg W507,West Bldg W412","Gelfand Noah L,Ruben Bruce Leonard,Welt Aaron raymond,Haywood Dweston Lebutler",Afternoon,2
HIST 25015,1,"West Bldg W509,West Bldg W507,West Bldg W412","Gelfand Noah L,Ruben Bruce Leonard,Welt Aaron raymond,Haywood Dweston Lebutler",Evening,2
HIST 3412C,1,"West Bldg W509,West Bldg W507,West Bldg W412","Gelfand Noah L,Ruben Bruce Leonard,Welt Aaron raymond,Haywood Dweston Lebutler",Morning,2
HIST 77900,3,"West Bldg W509,West Bldg W507,West Bldg W412","Gelfand Noah L,Ruben Bruce Leonard,Welt Aaron raymond,Haywood Dweston Lebutler",Morning,3
HIST 77900,3,"West Bldg W509,West Bldg W507,West Bldg W412","Gelfand Noah L,Ruben Bruce Leonard,Welt Aaron raymond,Haywood Dweston Lebutler",Evening,3
HMBIO 40100,3,"East Bldg E631,North Bldg C103,West Bldg W522,East Bldg E922,West Bldg W509A,North Bldg C106","Shattuck Milena Rachael,Palermo Laura Marta",Morning,3
HMBIO 40100,4,"East Bldg E631,North Bldg C103,West Bldg W522,East Bldg E922,West Bldg W509A,North Bldg C106","Shattuck Milena Rachael,Palermo Laura Marta",Afternoon,3
HMBIO 40100,4,"East Bldg E631,North Bldg C103,West Bldg W522,East Bldg E922,West Bldg W509A,North Bldg C106","Shattuck Milena Rachael,Palermo Laura Marta",Evening,3
HONS 20136,1,West Bldg W412,Kuhnosius Kraft,Afternoon,2
HR 22025,1,"Roosevelt 202,Roosevelt 204","Shulman Mark Russell,Dike Ejimaria H",Evening,3
HR 22027,1,"Roosevelt 202,Roosevelt 204","Shulman Mark Russell,Dike Ejimaria H",Morning,3
HR 32006,1,"Roosevelt 202,Roosevelt 204","Shulman Mark Russell,Dike Ejimaria H",Evening,3
HUM 15056,2,"North Bldg C103,West Bldg W1441,West Bldg W522,ThomHunter 505,ThomHunter 502,North Bldg C108,East Bldg E921,West Bldg W404,North Bldg 1311,West Bldg W407","Gaughan Patrick Thomas,Marquardt Tanya Nicole,Greenfield Alyson H,Robert Colette,Kruis Gabriel John,Meyers-Kingsley Dara Lynn,Koguciuk Jakub,Payne Bruce Lloyd,Foglia Stephen Edward",Morning,2
HUM 15056,1,"North Bldg C103,West Bldg W1441,West Bldg W522,ThomHunter 505,ThomHunter 502,North Bldg C108,East Bldg E921,West Bldg W404,North Bldg 1311,West Bldg W407","Gaughan Patrick Thomas,Marquardt Tanya Nicole,Greenfield Alyson H,Robert Colette,Kruis Gabriel John,Meyers-Kingsley Dara Lynn,Koguciuk Jakub,Payne Bruce Lloyd,Foglia Stephen Edward",Evening,2
HUM 20100,3,"North Bldg C103,West Bldg W1441,West Bldg W522,ThomHunter 505,ThomHunter 502,North Bldg C108,East Bldg E921,West Bldg W404,North Bldg 1311,West Bldg W407","Gaughan Patrick Thomas,Marquardt Tanya Nicole,Greenfield Alyson H,Robert Colette,Kruis Gabriel John,Meyers-Kingsley Dara Lynn,Koguciuk Jakub,Payne Bruce Lloyd,Foglia Stephen Edward",Morning,2
HUM 20100,5,"North Bldg C103,West Bldg W1441,West Bldg W522,ThomHunter 505,ThomHunter 502,North Bldg C108,East Bldg E921,West Bldg W404,North Bldg 1311,West Bldg W407","Gaughan Patrick Thomas,Marquardt Tanya Nicole,Greenfield Alyson H,Robert Colette,Kruis Gabriel John,Meyers-Kingsley Dara Lynn,Koguciuk Jakub,Payne Bruce Lloyd,Foglia Stephen Edward",Afternoon,2
HUM 20100,2,"North Bldg C103,West Bldg W1441,West Bldg W522,ThomHunter 505,ThomHunter 502,North Bldg C108,East Bldg E921,West Bldg W404,North Bldg 1311,West Bldg W407","Gaughan Patrick Thomas,Marquardt Tanya Nicole,Greenfield Alyson H,Robert Colette,Kruis Gabriel John,Meyers-Kingsley Dara Lynn,Koguciuk Jakub,Payne Bruce Lloyd,Foglia Stephen Edward",Evening,2
ITAL 31100,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Afternoon,2
ITAL 32100,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Evening,2
ITAL 33800,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Morning,2
ITAL 34200,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Afternoon,2
ITAL 49100,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Afternoon,3
ITAL 70100,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Morning,3
ITAL 79900,1,"West Bldg W1324,West Bldg W707B,West Bldg W1344","Calabritto Monica,Van Peteghem Julie GMC,Fasoli Paolo",Afternoon,3
JPN 20N05,1,"West Bldg W215,West Bldg W610,West Bldg W603","Furukawa Akiyo,Sakurai Yoko,Rogals Frederick Alexander",Morning,2
JPN 26160,1,"West Bldg W215,West Bldg W610,West Bldg W603","Furukawa Akiyo,Sakurai Yoko,Rogals Frederick Alexander",Afternoon,2
JPN 40301,1,"West Bldg W215,West Bldg W610,West Bldg W603","Furukawa Akiyo,Sakurai Yoko,Rogals Frederick Alexander",Evening,2
JPN 40402,1,"West Bldg W215,West Bldg W610,West Bldg W603","Furukawa Akiyo,Sakurai Yoko,Rogals Frederick Alexander",Evening,2
JS 25001,1,"West Bldg W509,West Bldg W1222,North Bldg 405,West Bldg W412","Ruben Bruce Leonard,Israel Nico,Thomas Samuel Reuben,Welt Aaron raymond",Evening,3
JS 31003,1,"West Bldg W509,West Bldg W1222,North Bldg 405,West Bldg W412","Ruben Bruce Leonard,Israel Nico,Thomas Samuel Reuben,Welt Aaron raymond",Afternoon,3
